0.51915444199190453
0.51679463169520301
0.51962393422480357
0.52587612267802131
0.51608428395775019
0.58440457857572115
0.52504541319649245
0.54299641092735773
0.54507769274056683
0.54079989399689909
0.56519841649100711
0.53286182947828165
0.76006536865234375
0.5917917644932672
0.71852209795742228
0.71104445179937925
0.59270459966358713
0.57608334539693762
0.63273574491578433
0.51485091373263947
0.52460211766847509
0.52102649682350477
"['Total pictures', 111]"
"['True negative', 74]"
"['False positive', 15]"
