0.68608770140396658
0.78747706367814063
0.780875420477539
0.54330363041754759
0.7925483383201396
0.6421330933834678
0.61097684832347388
0.56990812601580276
0.65277855960340225
0.81541207933459714
0.76954361765913781
0.57501370930698581
0.74946394377374292
0.6929566570193042
0.7150048953863799
0.80948753016520614
0.72526218605648085
0.64970466478531852
0.75799039422050707
0.59361513698368773
0.70700280639329582
0.66991362651623565
0.68179925836788857
"['Total pictures', 111]"
"['True negative', 87]"
"['False positive', 1]"
