0.64461517334,0
0.452460050583,202
0.447588920593,191
0.440112113953,234
0.453258991241,155
0.483451128006,245
0.444211959839,188
0.517083883286,129
0.448209047318,193
0.454092979431,216
0.523093938828,143
0.447064876556,129
0.447266101837,188
0.45182299614,303
0.54075884819,130
0.435507059097,143
0.436084032059,77
0.460743904114,261
0.591597080231,258
0.443085193634,266
0.442239046097,134
0.453224182129,151
0.435559034348,89
0.437104940414,148
0.453285932541,164
0.511704921722,152
0.456614017487,216
0.454047203064,188
0.448731899261,176
0.445737123489,135
0.433095932007,226
0.440582990646,110
0.449443101883,115
0.463708877563,64
0.468874931335,200
0.485471010208,148
0.46013212204,258
0.445261955261,59
0.442538976669,98
0.462886810303,232
0.452574968338,216
0.443300008774,168
0.43993806839,141
0.45467710495,194
0.464484930038,180
0.452477931976,197
0.439761161804,214
0.486894845963,140
0.436290025711,143
0.450027942657,227
0.444922208786,132
0.455848932266,126
0.456804990768,200
0.545490026474,20
0.490082025528,152
0.502779960632,198
0.526342868805,118
0.4541888237,290
0.486157894135,79
0.454771995544,116
0.471885204315,146
0.575057029724,227
0.50088095665,170
0.453467130661,170
0.451698064804,160
0.465560913086,132
0.455059051514,78
0.452795982361,228
0.469264984131,260
0.457808017731,133
0.520534992218,204
0.44627404213,156
0.457373142242,137
0.478046894073,197
0.444381952286,209
0.527818202972,326
0.443078041077,228
0.44891500473,147
0.495399951935,324
0.491984844208,132
0.49388217926,137
0.450141906738,220
0.480856895447,57
0.450495958328,200
0.452696800232,105
0.447131872177,247
0.449226856232,216
0.442373037338,241
0.450122117996,158
0.458786964417,202
0.449182987213,116
0.458046913147,200
0.446491003036,162
0.470098018646,275
0.443687915802,155
0.456490039825,174
0.449368953705,102
0.453948974609,185
0.445069074631,123
0.469676971436,161
0.448997974396,183
0.448957920074,174
0.467757940292,96
0.433866977692,104
0.482100963593,135
0.438174009323,168
0.453729152679,134
0.454288005829,262
0.488564014435,252
0.453499078751,156
0.448390960693,103
0.504582166672,380
0.448084831238,138
0.454889059067,129
0.499237060547,249
0.476891994476,117
0.459864854813,116
0.443854093552,173
0.483083963394,232
0.473182916641,142
0.460355997086,232
0.450619935989,193
0.457926034927,227
0.503036975861,130
0.493072032928,271
0.447045087814,177
0.43594789505,198
0.414834976196,0
0.473927021027,438
0.446168899536,183
0.427176952362,23
0.451476097107,163
0.444448947906,196
0.443813085556,107
0.446038961411,229
0.443691015244,138
0.446135044098,257
0.469567060471,441
0.464013814926,271
0.45699095726,159
0.491996049881,123
0.489192962646,181
0.459676027298,171
0.445241928101,185
0.480830907822,111
0.439311027527,228
0.439396858215,174
0.436242818832,98
0.464693069458,163
0.459974050522,238
0.473381996155,189
0.480834007263,141
0.438290119171,220
0.458233833313,169
0.434189081192,141
0.440402030945,110
0.445577144623,133
0.441180944443,180
0.453786849976,228
0.47100520134,211
0.474061965942,168
0.468713998795,218
0.448582172394,119
0.472819805145,201
0.436641931534,170
0.444053888321,147
0.436702013016,159
0.44849395752,244
0.454037904739,247
0.47907781601,150
0.450458049774,111
0.443665027618,229
0.453466892242,246
0.489670038223,114
0.44319486618,151
0.441895008087,136
0.444004058838,277
0.434133052826,108
0.530101060867,159
0.476394891739,145
0.440518140793,117
0.438082933426,202
0.45721912384,137
0.457579135895,224
0.424607038498,8
0.442886829376,244
0.459640979767,139
0.473861932755,7
0.461236000061,191
0.502716064453,145
0.456884860992,203
0.439216136932,141
0.466372966766,170
0.445292949677,39
0.438266038895,196
0.49202299118,172
0.441204071045,186
0.432730913162,0
0.457414865494,146
0.463596105576,133
0.452343940735,137
0.452877998352,236
0.462588071823,219
0.479600906372,224
0.456440925598,254
0.458746910095,242
0.500205039978,76
0.509788036346,92
0.456913948059,301
0.449568986893,163
0.470131874084,252
0.480090141296,119
0.445469856262,331
0.444450139999,237
0.454848051071,239
0.457217931747,226
0.479603052139,189
0.446405172348,225
0.430119991302,130
0.471408128738,179
0.442332029343,133
0.436851024628,136
0.501616001129,237
0.497572898865,197
0.471793174744,105
0.490560054779,49
0.435724973679,145
0.435730934143,164
0.465498924255,273
0.50758600235,162
0.459491014481,183
0.475899934769,115
0.48805809021,228
0.450906038284,208
0.439736843109,226
0.44221496582,142
0.466123819351,191
0.500027894974,351
0.452290058136,144
0.448694944382,225
0.450089931488,112
0.439414024353,190
0.450268030167,329
0.466870069504,209
0.455701112747,282
0.447329998016,225
0.445780992508,165
0.464027166367,138
0.517738103867,116
0.503304004669,125
0.426533937454,14
0.478833913803,116
0.469805002213,179
0.441103935242,244
