0.5,0.75,0.8970588235294118,68,0.673975944519043
0.5,0.75,0.696969696969697,99,0.5253589153289795
0.5,0.75,0.7474747474747475,99,0.4391062259674072
0.5,0.75,0.8854961832061069,131,0.44118714332580566
0.5,0.75,0.8272727272727273,110,0.4453001022338867
0.5,0.75,0.7029702970297029,101,0.4363398551940918
0.5,0.75,0.7337278106508875,169,0.4413731098175049
0.5,0.75,0.92,25,0.43735384941101074
0.5,0.75,0.7526881720430108,93,0.4355499744415283
0.5,0.75,0.634020618556701,194,0.4460289478302002
0.5,0.75,0.8117647058823529,85,0.4322478771209717
0.5,0.75,0.6865671641791045,67,0.4420650005340576
0.5,0.75,0.7301587301587301,63,0.43187403678894043
0.5,0.75,0.75,196,0.44717884063720703
0.5,0.75,0.89375,160,0.43596792221069336
0.5,0.75,0.7350427350427351,117,0.4318208694458008
0.5,0.75,0.7076923076923077,130,0.4437110424041748
0.5,0.75,0.7153846153846154,130,0.44649600982666016
0.5,0.75,0.835820895522388,134,0.47958993911743164
0.5,0.75,0.6524390243902439,164,0.4442319869995117
0.5,0.75,0.8529411764705882,136,0.43979692459106445
0.5,0.75,1.0,2,0.4316270351409912
0.5,0.75,0.7096774193548387,124,0.45923590660095215
0.5,0.75,0.819047619047619,105,0.48094797134399414
0.5,0.75,0.7151898734177216,158,0.47096920013427734
0.5,0.75,0.7402597402597403,154,0.45160889625549316
0.5,0.75,0.7068965517241379,116,0.46898603439331055
0.5,0.75,0.5060975609756098,164,0.43887996673583984
0.5,0.75,0.6346153846153846,104,0.43310093879699707
0.5,0.75,0.7412587412587412,143,0.44935083389282227
0.5,0.75,0.6850393700787402,127,0.44989991188049316
0.5,0.75,0.9223300970873787,103,0.435452938079834
0.5,0.75,0.6178343949044586,157,0.4475069046020508
0.5,0.75,0.8482142857142857,112,0.4671339988708496
0.5,0.75,0.8852459016393442,122,0.44396209716796875
0.5,0.75,0.7981651376146789,109,0.449052095413208
0.5,0.75,0.8522727272727273,88,0.4351210594177246
0.5,0.75,0.9180327868852459,61,0.42879796028137207
0.5,0.75,0.8145161290322581,124,0.44072699546813965
0.5,0.75,0.71875,160,0.4535038471221924
0.5,0.75,0.6535433070866141,127,0.46276307106018066
0.5,0.75,0.8378378378378378,111,0.46947288513183594
0.5,0.75,0.8045112781954887,133,0.43448305130004883
0.5,0.75,0.8902439024390244,82,0.45543789863586426
0.5,0.75,0.8367346938775511,49,0.43773889541625977
0.5,0.75,0.7216494845360825,97,0.442410945892334
0.5,0.75,0.6759259259259259,108,0.5509138107299805
0.5,0.75,0.8588235294117647,85,0.43669605255126953
0.5,0.75,0.6198347107438017,121,0.4814159870147705
0.5,0.75,0.7569444444444444,144,0.4467048645019531
0.5,0.75,0.6451612903225806,155,0.49626708030700684
0.5,0.75,0.7412587412587412,143,0.4433019161224365
0.5,0.75,0.8461538461538461,104,0.4485790729522705
0.5,0.75,0.82,150,0.45436906814575195
0.5,0.75,0.6622516556291391,151,0.4757230281829834
0.5,0.75,0.6702127659574468,188,0.4514310359954834
0.5,0.75,0.45408163265306123,196,0.5173189640045166
0.5,0.75,0.6990291262135923,103,0.4511721134185791
0.5,0.75,0.6321243523316062,193,0.45139503479003906
0.5,0.75,0.6710526315789473,152,0.46738696098327637
0.5,0.75,0.6686390532544378,169,0.49063682556152344
0.5,0.75,0.6117021276595744,188,0.4472060203552246
0.5,0.75,0.8157894736842105,76,0.47222089767456055
0.5,0.75,0.8226950354609929,141,0.45633387565612793
0.5,0.75,0.768,125,0.451678991317749
0.5,0.75,0.6808510638297872,188,0.45734405517578125
0.5,0.75,0.6880733944954128,109,0.47009706497192383
0.5,0.75,0.8775510204081632,98,0.43613505363464355
0.5,0.75,0.7124183006535948,153,0.4431030750274658
0.5,0.75,0.7227722772277227,101,0.43273401260375977
0.5,0.75,0.6881720430107527,93,0.4449341297149658
0.5,0.75,0.75,100,0.43152689933776855
0.5,0.75,0.796875,128,0.4423551559448242
0.5,0.75,0.425,40,0.4591050148010254
0.5,0.75,0.6645161290322581,155,0.4643259048461914
0.5,0.75,0.7714285714285715,35,0.4596240520477295
0.5,0.75,0.5284974093264249,193,0.5809190273284912
0.5,0.75,0.5338983050847458,236,0.46764087677001953
0.5,0.75,0.6739130434782609,92,0.44990110397338867
0.5,0.75,0.5167785234899329,149,0.45295190811157227
0.5,0.75,0.8571428571428571,14,0.5105600357055664
0.5,0.75,0.7672955974842768,159,0.4419419765472412
0.5,0.75,0.690677966101695,236,0.49624013900756836
0.5,0.75,0.6881720430107527,93,0.43975400924682617
0.5,0.75,0.6272727272727273,110,0.4399731159210205
0.5,0.75,0.6390243902439025,205,0.4504129886627197
0.5,0.75,0.7089552238805971,134,0.4548509120941162
0.5,0.75,0.5990783410138248,217,0.45831799507141113
0.5,0.75,0.8018018018018018,111,0.45798611640930176
0.5,0.75,0.8067226890756303,119,0.44571995735168457
0.5,0.75,0.7708333333333334,48,0.4403989315032959
0.5,0.75,0.8089171974522293,157,0.4787278175354004
0.5,0.75,0.7777777777777778,81,0.47436094284057617
0.5,0.75,0.7628865979381443,97,0.504176139831543
0.5,0.75,0.7536231884057971,138,0.4561290740966797
0.5,0.75,0.7228915662650602,83,0.4404599666595459
0.5,0.75,0.6976744186046512,86,0.4488661289215088
0.5,0.75,0.8257575757575758,132,0.4829061031341553
0.5,0.75,0.6666666666666666,78,0.42831897735595703
0.5,0.75,0.75,24,0.4285709857940674
0.5,0.75,0.8,105,0.4502251148223877
0.5,0.75,0.625,200,0.4528310298919678
0.5,0.75,0.2552083333333333,192,0.4658980369567871
0.5,0.75,0.6493506493506493,154,0.454833984375
0.5,0.75,0.6423357664233577,137,0.44608306884765625
0.5,0.75,0.8,5,0.42980313301086426
0.5,0.75,0.7846153846153846,130,0.45278096199035645
0.5,0.75,0.7272727272727273,99,0.4609100818634033
0.5,0.75,0.7409638554216867,166,0.489757776260376
0.5,0.75,0.3626943005181347,193,0.46712422370910645
0.5,0.75,0.7065217391304348,184,0.46630215644836426
0.55,0.75,0.9191919191919192,99,0.44358086585998535
0.55,0.75,0.6982248520710059,169,0.445188045501709
0.55,0.75,0.8333333333333334,144,0.46442198753356934
0.55,0.75,0.868020304568528,197,0.4464728832244873
0.55,0.75,0.8322147651006712,149,0.4632539749145508
0.55,0.75,0.6756756756756757,148,0.4450700283050537
0.55,0.75,0.7119341563786008,243,0.44875097274780273
0.55,0.75,0.8947368421052632,38,0.4334218502044678
0.55,0.75,0.784,125,0.4352297782897949
0.55,0.75,0.6553030303030303,264,0.44643592834472656
0.55,0.75,0.8225806451612904,124,0.4527158737182617
0.55,0.75,0.7752808988764045,89,0.4353599548339844
0.55,0.75,0.7798165137614679,109,0.44173383712768555
0.55,0.75,0.7311827956989247,279,0.47986292839050293
0.55,0.75,0.9029535864978903,237,0.4432029724121094
0.55,0.75,0.6733333333333333,150,0.44452500343322754
0.55,0.75,0.6853932584269663,178,0.4691498279571533
0.55,0.75,0.6614583333333334,192,0.4552421569824219
0.55,0.75,0.7807486631016043,187,0.4409048557281494
0.55,0.75,0.7287234042553191,188,0.4500699043273926
0.55,0.75,0.8235294117647058,170,0.44481611251831055
0.55,0.75,1.0,4,0.4271559715270996
0.55,0.75,0.6685714285714286,175,0.4530010223388672
0.55,0.75,0.7548387096774194,155,0.4432070255279541
0.55,0.75,0.5515873015873016,252,0.4518470764160156
0.55,0.75,0.7777777777777778,225,0.451617956161499
0.55,0.75,0.689873417721519,158,0.44401001930236816
0.55,0.75,0.49173553719008267,242,0.4638381004333496
0.55,0.75,0.5987261146496815,157,0.44588494300842285
0.55,0.75,0.7653061224489796,196,0.45180583000183105
0.55,0.75,0.6714975845410628,207,0.45018887519836426
0.55,0.75,0.8148148148148148,162,0.44069409370422363
